id,loan_status,prob
67542,0,0.0134
67543,0,0.0022
67544,0,0.0321
67545,0,0.0037
67546,0,0.0167
67547,0,0.0018
67548,0,0.0038
67549,0,0.0098
67550,0,0.0107
67551,0,0.0043
67552,0,0.0116
67553,0,0.009
67554,0,0.0065
67555,0,0.2148
67556,0,0.0585
67557,0,0.0132
67558,1,0.9733
67559,0,0.01
67560,0,0.032
67561,0,0.0244
67562,0,0.0083
67563,0,0.0125
67564,0,0.0731
67565,0,0.0207
67566,0,0.0074
67567,0,0.0046
67568,0,0.0197
67569,0,0.0255
67570,0,0.0159
67571,0,0.005
67572,0,0.0088
67573,0,0.0194
67574,0,0.0188
67575,0,0.0602
67576,1,0.5302
67577,0,0.0946
67578,1,0.7732
67579,0,0.0746
67580,0,0.0212
67581,0,0.0018
67582,0,0.0165
67583,0,0.0181
67584,1,0.9365
67585,1,0.9964
67586,0,0.0193
67587,0,0.0175
67588,0,0.1025
67589,1,0.988
67590,0,0.0063
67591,0,0.0044
67592,0,0.0148
67593,0,0.0074
67594,0,0.0292
67595,0,0.0229
67596,0,0.0169
67597,0,0.0287
67598,0,0.005
67599,0,0.036
67600,0,0.0031
67601,0,0.0307
67602,0,0.0113
67603,1,0.9631
67604,0,0.0267
67605,0,0.0094
67606,0,0.0117
67607,0,0.0062
67608,0,0.013
67609,0,0.0259
67610,0,0.0049
67611,0,0.0027
67612,0,0.0416
67613,0,0.0164
67614,0,0.0123
67615,0,0.0162
67616,0,0.0309
67617,0,0.0142
67618,0,0.2366
67619,0,0.0137
67620,0,0.0202
67621,0,0.0208
67622,0,0.0466
67623,0,0.018
67624,0,0.0017
67625,0,0.0236
67626,0,0.0558
67627,0,0.0021
67628,0,0.0063
67629,0,0.0044
67630,0,0.019
67631,0,0.0047
67632,0,0.1018
67633,0,0.1435
67634,0,0.011
67635,1,0.98
67636,0,0.3454
67637,0,0.0165
67638,0,0.1214
67639,0,0.0025
67640,0,0.0028
67641,0,0.0112
67642,0,0.0056
67643,0,0.0254
67644,1,0.7656
67645,0,0.0074
67646,0,0.0073
67647,0,0.004
67648,0,0.012
67649,0,0.0133
67650,0,0.0344
67651,0,0.0036
67652,0,0.0307
67653,0,0.0324
67654,0,0.1437
67655,0,0.2384
67656,0,0.0151
67657,0,0.2334
67658,0,0.0265
67659,0,0.3774
67660,0,0.0087
67661,0,0.0052
67662,1,0.9684
67663,0,0.1182
67664,1,0.8924
67665,1,0.9608
67666,0,0.017
67667,0,0.0361
67668,0,0.0025
67669,0,0.0259
67670,0,0.0175
67671,0,0.0163
67672,0,0.059
67673,0,0.0078
67674,0,0.0971
67675,0,0.0471
67676,0,0.0231
67677,0,0.042
67678,0,0.0394
67679,0,0.0715
67680,0,0.0265
67681,0,0.2741
67682,1,0.9151
67683,1,0.9829
67684,0,0.017
67685,0,0.0572
67686,0,0.008
67687,0,0.01
67688,0,0.0044
67689,0,0.0062
67690,0,0.2222
67691,0,0.0719
67692,0,0.0071
67693,0,0.0476
67694,0,0.0192
67695,1,0.9718
67696,0,0.0255
67697,0,0.02
67698,0,0.0127
67699,0,0.1056
67700,0,0.0113
67701,0,0.0392
67702,0,0.002
67703,0,0.0093
67704,1,0.9747
67705,0,0.0536
67706,0,0.0091
67707,0,0.0081
67708,0,0.0071
67709,0,0.0333
67710,0,0.0044
67711,0,0.0883
67712,0,0.0066
67713,0,0.0256
67714,0,0.0508
67715,0,0.0195
67716,0,0.0319
67717,0,0.0485
67718,0,0.299
67719,1,0.9667
67720,0,0.0235
67721,0,0.264
67722,0,0.0068
67723,0,0.0105
67724,0,0.0284
67725,0,0.0157
67726,0,0.2545
67727,0,0.0389
67728,1,0.7549
67729,0,0.0199
67730,0,0.0415
67731,1,0.9713
67732,0,0.0149
67733,0,0.1615
67734,1,0.7518
67735,0,0.0176
67736,0,0.0307
67737,1,0.9825
67738,0,0.012
67739,0,0.0075
67740,0,0.0092
67741,0,0.0233
67742,0,0.0206
67743,0,0.0058
67744,0,0.0134
67745,0,0.0157
67746,0,0.0092
67747,0,0.026
67748,0,0.0052
67749,0,0.005
67750,0,0.0043
67751,1,0.9381
67752,0,0.0136
67753,0,0.0428
67754,0,0.0616
67755,0,0.0385
67756,0,0.0659
67757,0,0.0135
67758,0,0.0324
67759,1,0.9639
67760,0,0.0369
67761,0,0.0207
67762,0,0.0074
67763,0,0.0459
67764,0,0.0248
67765,0,0.03
67766,0,0.0167
67767,0,0.0289
67768,0,0.0155
67769,0,0.0428
67770,0,0.0226
67771,0,0.0199
67772,1,0.6779
67773,0,0.0125
67774,0,0.0604
67775,0,0.0754
67776,0,0.0438
67777,0,0.0099
67778,1,0.9767
67779,1,0.9442
67780,0,0.0071
67781,0,0.0055
67782,0,0.0181
67783,0,0.0028
67784,0,0.0042
67785,1,0.9946
67786,0,0.0242
67787,0,0.0901
67788,0,0.0133
67789,0,0.0165
67790,0,0.0287
67791,0,0.0042
67792,0,0.0133
67793,0,0.0231
67794,0,0.0036
67795,0,0.0054
67796,0,0.0108
67797,0,0.0019
67798,0,0.0022
67799,0,0.004
67800,0,0.0058
67801,0,0.037
67802,0,0.4878
67803,0,0.0147
67804,1,0.9707
67805,1,0.7349
67806,0,0.0553
67807,0,0.0528
67808,0,0.0032
67809,0,0.1629
67810,0,0.0949
67811,0,0.0166
67812,0,0.0072
67813,0,0.1581
67814,0,0.0024
67815,0,0.0068
67816,0,0.0065
67817,0,0.0049
67818,0,0.034
67819,0,0.0668
67820,0,0.0244
67821,1,0.9562
67822,0,0.022
67823,0,0.0328
67824,0,0.0071
67825,0,0.0066
67826,0,0.0038
67827,0,0.0239
67828,0,0.0138
67829,0,0.0889
67830,0,0.0773
67831,0,0.0114
67832,0,0.0966
67833,1,0.5649
67834,0,0.0114
67835,0,0.0067
67836,0,0.0416
67837,0,0.0142
67838,0,0.022
67839,0,0.0022
67840,0,0.0137
67841,0,0.0192
67842,0,0.0159
67843,0,0.0215
67844,0,0.0047
67845,0,0.0291
67846,0,0.0214
67847,0,0.01
67848,0,0.0397
67849,0,0.013
67850,0,0.0045
67851,0,0.013
67852,0,0.0018
67853,0,0.0456
67854,0,0.0122
67855,0,0.0016
67856,0,0.0067
67857,0,0.0163
67858,0,0.0015
67859,0,0.0037
67860,0,0.0329
67861,0,0.0146
67862,0,0.0683
67863,0,0.0028
67864,0,0.0573
67865,0,0.0229
67866,0,0.0543
67867,0,0.1437
67868,0,0.0151
67869,0,0.0308
67870,0,0.0442
67871,0,0.0047
67872,0,0.0087
67873,0,0.0108
67874,0,0.0056
67875,0,0.0092
67876,0,0.4942
67877,0,0.1888
67878,0,0.1219
67879,0,0.0542
67880,0,0.108
67881,0,0.0209
67882,0,0.0132
67883,0,0.0152
67884,0,0.0678
67885,0,0.0009
67886,1,0.6729
67887,0,0.0232
67888,0,0.074
67889,0,0.0165
67890,0,0.0146
67891,0,0.0303
67892,0,0.0199
67893,1,0.964
67894,0,0.0257
67895,0,0.0092
67896,0,0.0102
67897,0,0.0089
67898,0,0.0539
67899,0,0.0203
67900,0,0.064
67901,0,0.0069
67902,0,0.0082
67903,0,0.0374
67904,1,0.9993
67905,0,0.0225
67906,0,0.0576
67907,0,0.0289
67908,0,0.022
67909,0,0.0169
67910,0,0.1808
67911,1,0.5045
67912,0,0.3262
67913,1,0.584
67914,0,0.0058
67915,0,0.0154
67916,0,0.0025
67917,0,0.0955
67918,0,0.0059
67919,0,0.0429
67920,0,0.0941
67921,0,0.026
67922,0,0.0256
67923,0,0.3964
67924,0,0.0239
67925,0,0.0084
67926,0,0.0212
67927,0,0.0929
67928,0,0.057
67929,0,0.0587
67930,0,0.0179
67931,1,0.5773
67932,0,0.0081
67933,0,0.0075
67934,0,0.1456
67935,0,0.0034
67936,0,0.0416
67937,0,0.0705
67938,0,0.0105
67939,0,0.0207
67940,0,0.0078
67941,0,0.0393
67942,0,0.0067
67943,0,0.0406
67944,0,0.0184
67945,0,0.0085
67946,0,0.0223
67947,0,0.0646
67948,0,0.0168
67949,0,0.0139
67950,0,0.0121
67951,0,0.12
67952,0,0.0068
67953,0,0.0136
67954,0,0.0086
67955,0,0.046
67956,0,0.0243
67957,0,0.0553
67958,0,0.0084
67959,0,0.0322
67960,0,0.0143
67961,0,0.038
67962,0,0.0158
67963,0,0.0888
67964,0,0.0057
67965,0,0.0461
67966,0,0.0488
67967,0,0.0082
67968,1,0.5568
67969,0,0.0088
67970,0,0.0221
67971,0,0.0139
67972,0,0.0311
67973,0,0.0178
67974,0,0.0108
67975,1,0.895
67976,0,0.0202
67977,1,0.982
67978,0,0.0495
67979,0,0.2016
67980,0,0.0932
67981,0,0.0155
67982,1,0.9916
67983,0,0.0406
67984,0,0.1379
67985,0,0.0138
67986,0,0.0282
67987,0,0.1944
67988,1,0.8938
67989,0,0.0151
67990,0,0.0195
67991,0,0.0051
67992,0,0.0924
67993,0,0.017
67994,0,0.0839
67995,0,0.2125
67996,0,0.0018
67997,0,0.0111
67998,0,0.0047
67999,1,0.9581
68000,0,0.0032
68001,0,0.1142
68002,0,0.0098
68003,1,0.9735
68004,0,0.1209
68005,0,0.0631
68006,0,0.0363
68007,0,0.0072
68008,0,0.0544
68009,0,0.0181
68010,0,0.3342
68011,0,0.0282
68012,0,0.004
68013,1,0.9779
68014,0,0.0091
68015,0,0.0667
68016,1,0.9793
68017,0,0.0151
68018,0,0.0139
68019,0,0.0495
68020,0,0.0338
68021,0,0.092
68022,0,0.0382
68023,0,0.1289
68024,0,0.0068
68025,0,0.0285
68026,0,0.0115
68027,1,0.9764
68028,0,0.1063
68029,0,0.0187
68030,0,0.0112
68031,0,0.0182
68032,0,0.006
68033,0,0.0239
68034,1,0.9823
68035,1,0.9834
68036,0,0.0014
68037,0,0.0058
68038,0,0.0066
68039,0,0.1445
68040,1,0.9932
68041,0,0.0397
68042,1,0.5222
68043,0,0.0337
68044,0,0.013
68045,0,0.0918
68046,0,0.0222
68047,0,0.229
68048,0,0.0592
68049,1,0.9378
68050,0,0.0123
68051,0,0.0239
68052,0,0.0398
68053,0,0.0076
68054,0,0.0125
68055,0,0.0152
68056,0,0.0221
68057,0,0.0779
68058,0,0.2429
68059,0,0.0031
68060,0,0.0066
68061,0,0.0247
68062,0,0.0099
68063,1,0.9902
68064,0,0.0102
68065,0,0.0159
68066,0,0.0127
68067,1,0.9678
68068,0,0.0057
68069,0,0.0331
68070,0,0.0796
68071,0,0.0149
68072,0,0.0213
68073,1,0.9612
68074,1,0.9998
68075,0,0.0082
68076,0,0.0313
68077,0,0.0515
68078,1,0.9812
68079,0,0.0132
68080,0,0.0241
68081,0,0.0351
68082,0,0.0383
68083,0,0.0181
68084,0,0.0129
68085,0,0.0297
68086,0,0.031
68087,0,0.0027
68088,0,0.0255
68089,0,0.0095
68090,0,0.002
68091,1,0.8874
68092,0,0.1134
68093,0,0.033
68094,0,0.0052
68095,0,0.0571
68096,0,0.0867
68097,0,0.0188
68098,1,0.9843
68099,1,0.9413
68100,0,0.0161
68101,0,0.0096
68102,0,0.0065
68103,0,0.2591
68104,0,0.0527
68105,0,0.0322
68106,0,0.0131
68107,0,0.0115
68108,0,0.0335
68109,0,0.2733
68110,0,0.116
68111,0,0.0548
68112,0,0.0939
68113,0,0.0195
68114,0,0.0404
68115,0,0.0358
68116,0,0.0054
68117,0,0.0349
68118,0,0.0287
68119,0,0.0326
68120,0,0.0581
68121,0,0.0053
68122,0,0.0373
68123,0,0.0126
68124,0,0.0544
68125,0,0.0137
68126,0,0.0868
68127,0,0.0316
68128,0,0.0035
68129,0,0.0956
68130,1,0.9776
68131,0,0.0372
68132,0,0.0898
68133,0,0.2468
68134,0,0.0156
68135,0,0.0546
68136,0,0.0081
68137,0,0.0544
68138,0,0.0215
68139,0,0.0379
68140,0,0.0879
68141,0,0.0307
68142,0,0.0104
68143,0,0.0052
68144,0,0.3314
68145,0,0.0064
68146,0,0.0191
68147,0,0.0215
68148,0,0.0119
68149,0,0.0093
68150,0,0.0382
68151,0,0.0146
68152,0,0.4863
68153,0,0.0391
68154,0,0.0377
68155,0,0.0394
68156,0,0.0102
68157,0,0.0104
68158,1,0.921
68159,0,0.0155
68160,0,0.0138
68161,0,0.0022
68162,0,0.0058
68163,1,0.855
68164,0,0.0179
68165,0,0.3339
68166,0,0.0471
68167,0,0.028
68168,0,0.0059
68169,0,0.0377
68170,0,0.0296
68171,0,0.0066
68172,0,0.0064
68173,0,0.0022
68174,0,0.0183
68175,0,0.0159
68176,1,0.9872
68177,0,0.0134
68178,0,0.0222
68179,0,0.0041
68180,0,0.0278
68181,0,0.0553
68182,0,0.0494
68183,1,0.9855
68184,0,0.0044
68185,0,0.0512
68186,0,0.0145
68187,0,0.008
68188,0,0.0112
68189,0,0.0032
68190,0,0.02
68191,0,0.0491
68192,0,0.0059
68193,0,0.0266
68194,0,0.0083
68195,0,0.0047
68196,0,0.0248
68197,0,0.1705
68198,1,0.7792
68199,0,0.0297
68200,0,0.0155
68201,0,0.022
68202,0,0.0102
68203,0,0.309
68204,1,0.9835
68205,1,0.7357
68206,0,0.1348
68207,0,0.0125
68208,0,0.1153
68209,0,0.0057
68210,1,0.9887
68211,0,0.0082
68212,0,0.0125
68213,0,0.1029
68214,0,0.0152
68215,0,0.0288
68216,1,0.5663
68217,0,0.0037
68218,0,0.0921
68219,0,0.3884
68220,0,0.0438
68221,0,0.0585
68222,0,0.2253
68223,0,0.0507
68224,0,0.0728
68225,0,0.0067
68226,0,0.008
68227,1,0.9446
68228,0,0.0716
68229,0,0.0348
68230,0,0.0036
68231,0,0.0255
68232,0,0.0439
68233,0,0.0052
68234,0,0.0139
68235,0,0.046
68236,0,0.0303
68237,0,0.1121
68238,0,0.0036
68239,0,0.0468
68240,0,0.0258
68241,0,0.0195
68242,0,0.0143
68243,0,0.064
68244,0,0.0294
68245,0,0.0072
68246,0,0.0045
68247,0,0.0178
68248,0,0.0121
68249,0,0.0069
68250,0,0.0091
68251,0,0.0196
68252,0,0.0922
68253,0,0.0032
68254,0,0.0073
68255,0,0.0492
68256,0,0.0061
68257,0,0.0022
68258,1,0.8596
68259,0,0.0444
68260,0,0.0587
68261,0,0.005
68262,0,0.0024
68263,0,0.0071
68264,0,0.0192
68265,1,0.9944
68266,0,0.0132
68267,0,0.0421
68268,0,0.0306
68269,0,0.0072
68270,0,0.0094
68271,0,0.011
68272,0,0.3582
68273,0,0.0163
68274,0,0.0061
68275,1,0.9104
68276,0,0.4564
68277,0,0.006
68278,0,0.0083
68279,0,0.0774
68280,0,0.0167
68281,0,0.0374
68282,0,0.0702
68283,0,0.015
68284,0,0.012
68285,0,0.0346
68286,0,0.0019
68287,0,0.0043
68288,0,0.0811
68289,0,0.0066
68290,0,0.0096
68291,0,0.0705
68292,0,0.0134
68293,0,0.0014
68294,0,0.0824
68295,1,0.9581
68296,1,0.7697
68297,0,0.0235
68298,0,0.0077
68299,0,0.021
68300,0,0.0471
68301,0,0.0035
68302,0,0.0806
68303,0,0.0315
68304,0,0.0082
68305,0,0.0149
68306,0,0.0351
68307,0,0.0015
68308,0,0.0435
68309,0,0.0113
68310,0,0.0446
68311,0,0.054
68312,0,0.0201
68313,0,0.0012
68314,0,0.025
68315,1,0.5903
68316,0,0.0913
68317,0,0.019
68318,0,0.0441
68319,0,0.0055
68320,0,0.0067
68321,0,0.011
68322,0,0.126
68323,0,0.0143
68324,0,0.0598
68325,0,0.0083
68326,0,0.0104
68327,0,0.0381
68328,0,0.0219
68329,0,0.0222
68330,0,0.0241
68331,0,0.0568
68332,0,0.0784
68333,0,0.0075
68334,0,0.0636
68335,0,0.249
68336,1,0.9588
68337,0,0.0152
68338,0,0.0042
68339,1,0.9605
68340,0,0.0095
68341,0,0.0233
68342,1,0.8242
68343,0,0.0201
68344,0,0.0027
68345,1,0.9045
68346,0,0.0052
68347,0,0.0013
68348,0,0.0793
68349,0,0.0396
68350,1,0.855
68351,0,0.0378
68352,0,0.0006
68353,0,0.0094
68354,1,0.9738
68355,0,0.0084
68356,0,0.0113
68357,1,0.9366
68358,0,0.023
68359,0,0.0261
68360,0,0.3889
68361,0,0.0216
68362,0,0.1065
68363,0,0.0062
68364,0,0.0061
68365,0,0.0052
68366,0,0.0249
68367,0,0.0288
68368,0,0.0624
68369,1,0.9103
68370,1,0.9724
68371,0,0.1994
68372,1,0.6035
68373,0,0.09
68374,0,0.0558
68375,0,0.0095
68376,0,0.1009
68377,0,0.0793
68378,0,0.0105
68379,0,0.008
68380,0,0.043
68381,0,0.0164
68382,0,0.0271
68383,0,0.0438
68384,0,0.0177
68385,0,0.0475
68386,0,0.0228
68387,0,0.0335
68388,0,0.0435
68389,0,0.1758
68390,0,0.061
68391,0,0.0169
68392,0,0.0222
68393,0,0.0552
68394,1,0.8892
68395,0,0.0074
68396,0,0.1784
68397,0,0.044
68398,0,0.1221
68399,0,0.013
68400,0,0.1259
68401,0,0.2508
68402,0,0.0238
68403,0,0.1873
68404,1,0.986
68405,0,0.0262
68406,0,0.0078
68407,1,0.9681
68408,0,0.4673
68409,0,0.0385
68410,0,0.0232
68411,0,0.0114
68412,0,0.1017
68413,0,0.0526
68414,1,0.9586
68415,0,0.3893
68416,0,0.0213
68417,0,0.1096
68418,0,0.0531
68419,0,0.0416
68420,0,0.187
68421,1,0.7403
68422,0,0.003
68423,0,0.0121
68424,1,0.9888
68425,0,0.0116
68426,0,0.0045
68427,0,0.0812
68428,0,0.1573
68429,0,0.0138
68430,0,0.0053
68431,0,0.0077
68432,0,0.0045
68433,0,0.0082
68434,0,0.0224
68435,1,0.9937
68436,0,0.06
68437,0,0.0201
68438,0,0.0245
68439,0,0.0052
68440,0,0.0037
68441,0,0.1714
68442,0,0.0134
68443,0,0.0499
68444,1,0.9807
68445,0,0.0241
68446,0,0.0171
68447,0,0.0044
68448,0,0.0871
68449,0,0.0125
68450,1,0.7602
68451,0,0.0286
68452,0,0.0123
68453,0,0.0215
68454,0,0.0955
68455,0,0.031
68456,0,0.1819
68457,0,0.0218
68458,0,0.0139
68459,0,0.0408
68460,0,0.0157
68461,0,0.0193
68462,0,0.0054
68463,0,0.0148
68464,0,0.0313
68465,0,0.0263
68466,0,0.0087
68467,0,0.0221
68468,0,0.012
68469,0,0.0503
68470,0,0.0035
68471,1,0.9359
68472,0,0.0086
68473,0,0.0527
68474,1,0.857
68475,0,0.0355
68476,0,0.0049
68477,0,0.0269
68478,0,0.0049
68479,0,0.0125
68480,0,0.0538
68481,0,0.0093
68482,0,0.1101
68483,0,0.0722
68484,0,0.0203
68485,0,0.0119
68486,0,0.0341
68487,0,0.0024
68488,1,0.9871
68489,0,0.1202
68490,0,0.0187
68491,0,0.1186
68492,0,0.2369
68493,0,0.015
68494,0,0.0033
68495,0,0.0042
68496,0,0.1197
68497,0,0.0593
68498,0,0.0048
68499,0,0.0094
68500,0,0.0597
68501,0,0.0081
68502,0,0.1033
68503,0,0.0412
68504,0,0.0188
68505,0,0.0062
68506,0,0.0381
68507,0,0.0065
68508,0,0.0031
68509,0,0.0991
68510,0,0.0057
68511,0,0.005
68512,0,0.0479
68513,0,0.0035
68514,1,0.9397
68515,0,0.0551
68516,0,0.0728
68517,0,0.0071
68518,1,0.9654
68519,0,0.0163
68520,0,0.0203
68521,0,0.0095
68522,0,0.2536
68523,0,0.0062
68524,0,0.3779
68525,0,0.005
68526,0,0.107
68527,0,0.0387
68528,0,0.1007
68529,0,0.0101
68530,0,0.0122
68531,0,0.0132
68532,0,0.0017
68533,1,0.9646
68534,0,0.0189
68535,1,0.5142
68536,0,0.0069
68537,0,0.0898
68538,0,0.0212
68539,0,0.0117
68540,0,0.0135
68541,0,0.0127
68542,0,0.005
68543,0,0.0124
68544,0,0.0354
68545,0,0.021
68546,0,0.0218
68547,1,0.9577
68548,0,0.0075
68549,0,0.0038
68550,1,0.9773
68551,1,0.9088
68552,0,0.0025
68553,0,0.0899
68554,0,0.1324
68555,0,0.06
68556,0,0.0846
68557,0,0.0458
68558,1,0.9281
68559,0,0.029
68560,1,0.9812
68561,0,0.1132
68562,0,0.3817
68563,1,0.6629
68564,0,0.0124
68565,0,0.0139
68566,0,0.0053
68567,0,0.0084
68568,0,0.042
68569,0,0.0612
68570,0,0.0139
68571,1,0.9729
68572,0,0.0515
68573,0,0.0098
68574,0,0.0133
68575,0,0.0034
68576,0,0.0099
68577,0,0.0453
68578,0,0.0594
68579,0,0.0149
68580,0,0.0096
68581,0,0.0423
68582,0,0.2211
68583,1,0.9981
68584,0,0.0169
68585,1,0.9531
68586,0,0.4036
68587,0,0.0087
68588,0,0.0381
68589,0,0.0185
68590,1,0.9406
68591,0,0.031
68592,1,0.9702
68593,0,0.0091
68594,0,0.0445
68595,0,0.0038
68596,0,0.0998
68597,0,0.0781
68598,0,0.0156
68599,0,0.0182
68600,0,0.0128
68601,0,0.0102
68602,0,0.0693
68603,0,0.0509
68604,0,0.3133
68605,0,0.0797
68606,0,0.0174
68607,0,0.0049
68608,0,0.0411
68609,0,0.0022
68610,0,0.0276
68611,0,0.0122
68612,1,0.9501
68613,0,0.027
68614,0,0.0352
68615,0,0.1275
68616,0,0.0054
68617,0,0.0385
68618,0,0.0451
68619,0,0.191
68620,0,0.019
68621,0,0.0667
68622,0,0.0032
68623,0,0.0166
68624,0,0.0029
68625,0,0.3557
68626,0,0.0289
68627,0,0.0221
68628,0,0.0162
68629,0,0.0276
68630,1,0.9243
68631,0,0.0034
68632,0,0.0609
68633,0,0.0054
68634,0,0.0019
68635,1,0.8762
68636,0,0.0323
68637,0,0.0178
68638,0,0.0543
68639,1,0.9628
68640,0,0.0229
68641,1,0.6344
68642,0,0.03
68643,0,0.0039
68644,0,0.0392
68645,1,0.9652
68646,0,0.0429
68647,0,0.0101
68648,0,0.0073
68649,0,0.0091
68650,1,0.9189
68651,0,0.0223
68652,0,0.0256
68653,1,0.9154
68654,0,0.0858
68655,0,0.0341
68656,0,0.0052
68657,0,0.027
68658,1,0.8268
68659,0,0.0075
68660,0,0.0332
68661,0,0.0342
68662,0,0.017
68663,0,0.0225
68664,0,0.0019
68665,0,0.0098
68666,0,0.0504
68667,0,0.0303
68668,0,0.0026
68669,0,0.0829
68670,0,0.1041
68671,0,0.0281
68672,0,0.0254
68673,0,0.0204
68674,0,0.0206
68675,0,0.0152
68676,0,0.0092
68677,0,0.065
68678,0,0.035
68679,0,0.0258
68680,0,0.0171
68681,0,0.0041
68682,0,0.0289
68683,0,0.0575
68684,0,0.0424
68685,0,0.0297
68686,0,0.0046
68687,0,0.013
68688,0,0.1099
68689,0,0.0005
68690,0,0.0119
68691,0,0.0172
68692,0,0.0067
68693,0,0.0996
68694,0,0.0146
68695,0,0.0683
68696,1,0.9704
68697,0,0.0032
68698,0,0.0125
68699,0,0.4991
68700,1,0.981
68701,0,0.0244
68702,0,0.0235
68703,0,0.0813
68704,0,0.2191
68705,0,0.0173
68706,0,0.1978
68707,1,0.8092
68708,0,0.0134
68709,0,0.0061
68710,0,0.0686
68711,0,0.1393
68712,0,0.0164
68713,0,0.0772
68714,0,0.0724
68715,0,0.0019
68716,0,0.0081
68717,0,0.1196
68718,0,0.0454
68719,0,0.0772
68720,0,0.065
68721,0,0.0439
68722,0,0.0083
68723,1,0.9886
68724,0,0.0775
68725,0,0.0121
68726,0,0.0258
68727,0,0.0102
68728,0,0.0113
68729,0,0.2499
68730,0,0.0032
68731,0,0.0359
68732,0,0.0335
68733,0,0.0107
68734,0,0.006
68735,0,0.3192
68736,0,0.0292
68737,0,0.0172
68738,0,0.0062
68739,0,0.0258
68740,0,0.0273
68741,0,0.175
68742,0,0.0153
68743,0,0.0082
68744,1,0.9902
68745,0,0.0113
68746,0,0.1292
68747,0,0.0103
68748,1,0.9863
68749,0,0.0121
68750,0,0.0317
68751,0,0.032
68752,0,0.2432
68753,0,0.003
68754,0,0.0584
68755,0,0.0097
68756,0,0.0382
68757,0,0.0167
68758,0,0.1325
68759,0,0.0146
68760,0,0.0106
68761,0,0.042
68762,1,0.8932
68763,0,0.0006
68764,1,0.9924
68765,0,0.204
68766,0,0.0697
68767,0,0.0022
68768,0,0.007
68769,0,0.028
68770,0,0.005
68771,0,0.0639
68772,0,0.0065
68773,0,0.0023
68774,0,0.0101
68775,1,0.9921
68776,0,0.0031
68777,0,0.0054
68778,0,0.0059
68779,1,0.9967
68780,0,0.1553
68781,0,0.012
68782,0,0.0755
68783,0,0.0854
68784,0,0.0763
68785,0,0.0018
68786,0,0.0129
68787,0,0.0154
68788,0,0.0552
68789,0,0.0026
68790,0,0.0047
68791,0,0.0018
68792,0,0.0045
68793,0,0.0261
68794,0,0.0082
68795,0,0.002
68796,0,0.0508
68797,0,0.0883
68798,0,0.0531
68799,0,0.0427
68800,0,0.0074
68801,0,0.1478
68802,0,0.0102
68803,1,0.872
68804,1,0.8104
68805,0,0.026
68806,1,0.9917
68807,0,0.0905
68808,0,0.0274
68809,0,0.0698
68810,0,0.0427
68811,1,0.9348
68812,0,0.0298
68813,0,0.0273
68814,0,0.0057
68815,0,0.0274
68816,0,0.0234
68817,0,0.1333
68818,0,0.0212
68819,0,0.0406
68820,0,0.0436
68821,0,0.0015
68822,0,0.0197
68823,0,0.0428
68824,1,0.8521
68825,1,0.9482
68826,0,0.0321
68827,0,0.0164
68828,0,0.0132
68829,1,0.9802
68830,0,0.0298
68831,0,0.0051
68832,0,0.0308
68833,1,0.9429
68834,0,0.0497
68835,0,0.0134
68836,0,0.0338
68837,0,0.4337
68838,0,0.0352
68839,0,0.0147
68840,0,0.013
68841,0,0.0137
68842,0,0.027
68843,1,0.6003
68844,0,0.0277
68845,1,0.9531
68846,1,0.8822
68847,0,0.0353
68848,0,0.1454
68849,0,0.2379
68850,0,0.0181
68851,0,0.0216
68852,0,0.0369
68853,0,0.01
68854,0,0.0084
68855,1,0.9745
68856,0,0.0382
68857,0,0.019
68858,0,0.014
68859,0,0.0142
68860,0,0.0126
68861,0,0.0015
68862,0,0.1158
68863,0,0.1436
68864,0,0.1387
68865,0,0.0427
68866,0,0.059
68867,0,0.0088
68868,1,0.9791
68869,0,0.4055
68870,0,0.0021
68871,0,0.0305
68872,0,0.0142
68873,0,0.1963
68874,0,0.0416
68875,0,0.0271
68876,0,0.0384
68877,0,0.0059
68878,1,0.8484
68879,0,0.0106
68880,0,0.0044
68881,0,0.025
68882,0,0.0118
68883,0,0.0836
68884,0,0.0206
68885,0,0.0109
68886,0,0.2663
68887,0,0.0294
68888,0,0.0169
68889,0,0.0244
68890,0,0.0578
68891,1,0.9772
68892,0,0.055
68893,0,0.0106
68894,0,0.0158
68895,0,0.0028
68896,0,0.0026
68897,0,0.38
68898,0,0.0056
68899,1,0.9781
68900,1,0.9736
68901,0,0.0142
68902,0,0.0244
68903,0,0.0077
68904,0,0.0274
68905,0,0.0078
68906,0,0.0108
68907,0,0.0103
68908,0,0.0311
68909,0,0.0251
68910,0,0.0277
68911,1,0.8431
68912,0,0.0035
68913,0,0.0048
68914,0,0.0288
68915,0,0.0185
68916,0,0.0068
68917,0,0.0987
68918,0,0.0064
68919,0,0.0046
68920,0,0.0091
68921,0,0.0975
68922,0,0.0045
68923,0,0.0133
68924,0,0.0754
68925,0,0.0307
68926,1,0.9627
68927,0,0.0139
68928,1,0.89
68929,0,0.0217
68930,1,0.9602
68931,0,0.1032
68932,0,0.0264
68933,0,0.0129
68934,0,0.0183
68935,0,0.0052
68936,0,0.0131
68937,0,0.0182
68938,0,0.234
68939,0,0.0318
68940,0,0.0763
68941,0,0.0016
68942,0,0.0456
68943,0,0.0117
68944,0,0.2637
68945,0,0.1202
68946,0,0.0107
68947,0,0.0112
68948,0,0.0265
68949,0,0.0074
68950,1,0.963
68951,0,0.0052
68952,0,0.0342
68953,0,0.0116
68954,0,0.0124
